speed_ratio,kW
36.87,0.63
36.65,0.57
36.65,0.63
36.41,0.53
36.15,0.60
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
54.01,1.87
30.87,0.40
31.41,0.40
32.04,0.47
32.12,0.47
32.23,0.33
32.12,0.50
32.02,0.47
32.30,0.47
32.18,0.43
32.22,0.47
32.12,0.47
32.09,0.50
31.94,0.37
32.16,0.47
32.16,0.50
32.12,0.50
32.14,0.40
32.70,0.53
33.29,0.43
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
32.48,0.47
32.88,0.47
33.72,0.50
34.16,0.50
34.40,0.57
34.70,0.53
34.79,0.63
34.83,0.50
35.09,0.57
34.99,0.53
35.01,0.57
34.88,0.57
34.86,0.50
34.80,0.53
34.87,0.57
34.82,0.53
34.88,0.60
34.83,0.53
34.69,0.53
34.76,0.60
34.67,0.57
34.67,0.57
34.65,0.60
34.71,0.60
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
19.35,0.00
35.45,0.63
36.55,0.67
37.40,0.77
37.80,0.70
38.49,0.77
39.11,0.83
39.67,0.87
39.85,0.73
40.13,0.83
39.62,0.83
39.81,0.77
39.67,0.80
39.80,0.73
39.43,0.67
39.68,0.73
40.75,0.83
38.78,0.83
38.82,0.67
38.53,0.77
38.00,0.70
36.76,0.70
35.65,0.60
35.16,0.63
35.88,0.63
37.74,0.63
38.08,0.73
37.84,0.70
37.84,0.70
34.12,0.57
33.97,0.57
33.96,0.53
33.79,0.50
34.01,0.60
34.00,0.50
33.86,0.47
33.59,0.50
33.78,0.50
33.68,0.57
33.77,0.60
33.52,0.43
33.56,0.50
33.47,0.57
33.54,0.43
33.62,0.50
33.62,0.47
33.42,0.47
33.16,0.43
33.16,0.50
33.03,0.53
33.10,0.50
33.01,0.53
33.05,0.47
33.15,0.50
11.04,0.13
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
11.71,0.20
35.81,0.63
36.81,0.63
37.35,0.63
37.75,0.60
37.94,0.63
38.44,0.70
38.80,0.73
38.90,0.73
39.11,0.77
39.21,0.73
38.65,0.67
38.70,0.70
38.87,0.70
38.90,0.80
36.79,0.67
35.51,0.63
35.76,0.57
35.66,0.57
35.82,0.63
35.83,0.53
39.04,0.70
38.99,0.70
39.01,0.83
38.93,0.83
38.66,0.70
38.58,0.80
38.46,0.67
38.32,0.77
38.07,0.70
37.87,0.67
34.43,0.50
34.37,0.50
33.80,0.57
33.75,0.50
33.71,0.57
33.78,0.57
33.38,0.50
33.53,0.53
33.62,0.50
33.77,0.53
33.41,0.50
33.15,0.60
33.31,0.47
33.12,0.50
33.16,0.53
32.96,0.40
32.93,0.43
32.90,0.53
33.05,0.53
32.67,0.43
32.56,0.53
32.64,0.40
10.84,0.17
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
34.71,1.07
36.42,0.53
36.66,0.63
37.15,0.63
37.33,0.67
37.20,0.67
37.14,0.60
37.60,0.67
37.42,0.70
37.50,0.70
38.66,0.63
38.39,0.70
38.75,0.67
38.77,0.77
38.61,0.60
38.44,0.77
39.49,0.73
39.78,0.77
39.39,0.83
42.33,0.90
41.80,0.83
41.28,0.73
40.65,0.83
39.83,0.77
39.22,0.73
38.63,0.73
38.18,0.70
38.09,0.77
38.21,0.67
36.08,0.63
34.89,0.63
34.78,0.57
34.96,0.50
34.94,0.53
34.98,0.53
34.85,0.53
35.19,0.60
34.94,0.60
35.12,0.67
35.15,0.57
34.98,0.53
34.56,0.53
34.15,0.53
33.93,0.50
33.70,0.47
33.51,0.50
32.90,0.43
32.88,0.53
32.54,0.47
32.60,0.47
32.41,0.40
32.46,0.57
10.88,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
23.14,0.40
35.95,0.60
36.61,0.73
36.97,0.63
36.89,0.70
37.22,0.63
37.52,0.67
37.57,0.57
38.09,0.63
38.43,0.60
39.13,0.70
39.61,0.80
40.15,0.80
40.58,0.80
39.76,0.73
37.41,0.57
37.42,0.55
37.33,0.57
37.40,0.70
37.12,0.60
40.64,0.90
40.75,0.73
40.67,0.87
40.51,0.77
40.01,0.80
39.94,0.77
39.81,0.80
39.86,0.70
39.99,0.73
36.50,0.63
36.54,0.60
36.46,0.67
36.38,0.57
36.43,0.53
36.42,0.67
36.14,0.60
36.21,0.63
36.24,0.57
36.31,0.60
36.23,0.57
36.65,0.60
36.17,0.67
36.06,0.53
35.74,0.53
35.16,0.63
34.93,0.47
34.65,0.50
34.40,0.60
34.18,0.53
33.82,0.47
33.74,0.43
33.52,0.53
33.28,0.47
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
23.42,0.47
35.85,0.60
36.57,0.63
37.02,0.73
36.85,0.60
37.28,0.67
37.89,0.67
38.54,0.70
38.93,0.73
38.83,0.83
38.88,0.80
38.83,0.70
38.86,0.67
38.60,0.87
38.35,0.77
37.11,0.67
35.66,0.63
35.61,0.53
35.76,0.63
35.74,0.67
38.06,0.67
39.20,0.77
39.31,0.70
39.63,0.80
39.65,0.77
39.83,0.90
40.08,0.80
40.22,0.77
40.38,0.77
38.35,0.80
37.31,0.73
37.11,0.67
37.12,0.67
37.10,0.63
37.10,0.63
36.95,0.70
36.85,0.70
36.86,0.73
36.82,0.67
36.47,0.67
36.21,0.60
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
29.27,0.40
29.27,0.37
29.27,0.40
29.27,0.40
29.27,0.40
29.27,0.40
29.27,0.40
29.27,0.40
29.27,0.40
29.27,0.37
29.27,0.33
29.27,0.40
29.27,0.40
29.27,0.40
29.27,0.37
29.27,0.33
29.27,0.40
29.27,0.37
29.27,0.40
29.27,0.40
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
23.77,1.17
36.44,0.63
37.30,0.67
37.66,0.70
38.33,0.63
38.78,0.70
39.31,0.70
39.36,0.77
39.49,0.80
39.58,0.80
40.28,0.80
40.65,0.77
41.34,0.87
42.41,0.93
43.25,0.97
42.13,0.90
41.77,0.87
41.43,0.87
41.88,0.87
43.58,1.00
46.35,1.23
46.56,1.20
46.17,1.27
46.40,1.10
45.55,1.07
45.36,0.97
43.68,0.97
42.66,0.90
41.83,0.80
41.67,0.83
41.35,0.90
41.26,0.87
41.11,0.83
38.65,0.70
37.84,0.57
37.62,0.70
37.34,0.73
37.52,0.73
37.35,0.67
37.61,0.63
37.35,0.57
37.09,0.63
36.87,0.63
36.73,0.57
36.36,0.57
35.90,0.53
35.97,0.57
35.54,0.63
35.47,0.60
35.16,0.53
35.15,0.53
34.90,0.57
34.68,0.43
11.56,0.17
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
35.39,0.57
36.86,0.60
37.63,0.63
37.79,0.67
38.22,0.67
38.00,0.63
38.20,0.73
38.27,0.80
38.18,0.70
37.98,0.70
37.88,0.63
37.82,0.73
38.27,0.77
38.91,0.80
38.65,0.77
37.29,0.70
38.10,0.70
38.42,0.87
38.63,0.77
38.75,0.73
38.61,0.67
41.00,0.90
40.76,0.80
40.63,0.83
40.76,0.90
40.89,0.90
41.09,0.80
41.01,0.93
40.97,0.90
41.26,0.97
41.14,0.93
39.98,0.80
37.65,0.80
37.78,0.63
37.64,0.70
38.57,0.80
38.73,0.83
38.98,0.77
39.33,0.87
39.36,0.77
44.71,1.13
53.25,1.83
53.34,2.00
53.23,1.77
53.09,1.77
53.61,1.73
53.15,1.67
53.41,1.83
53.08,1.73
53.24,1.83
53.27,1.77
53.22,1.83
17.66,0.53
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
15.08,0.80
58.47,2.20
57.85,1.67
37.18,0.73
39.29,0.80
40.72,0.87
41.73,0.90
42.29,0.93
42.58,0.97
42.46,1.00
42.70,0.93
42.94,1.03
43.27,1.00
43.98,1.07
44.64,1.20
45.54,1.13
44.04,1.03
43.57,1.00
44.50,1.07
44.98,1.27
45.77,1.20
47.72,1.27
50.79,1.47
51.57,1.57
52.06,1.60
52.51,1.73
52.78,1.67
52.18,1.67
51.91,1.67
51.73,1.73
46.54,1.13
45.24,1.27
44.23,1.10
42.89,0.93
42.24,0.93
41.49,0.83
40.77,0.93
40.16,0.83
39.35,0.90
38.94,0.77
38.05,0.77
37.29,0.67
42.67,1.13
53.69,1.73
52.88,1.73
53.21,1.77
53.39,1.73
53.20,1.70
53.20,1.93
53.04,1.73
53.16,1.67
53.35,1.77
53.19,1.67
52.51,1.80
17.39,0.47
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
58.49,2.37
58.20,2.23
50.83,1.83
37.01,0.67
38.48,0.77
39.15,0.77
40.01,0.77
40.29,0.77
40.37,0.83
40.63,0.87
41.35,0.90
41.94,0.97
42.81,1.00
43.49,1.03
44.61,1.03
46.01,1.17
46.45,1.27
45.43,1.03
47.16,1.17
47.69,1.30
47.76,1.37
49.52,1.50
50.96,1.57
50.91,1.50
50.17,1.53
49.65,1.47
48.87,1.33
48.81,1.33
48.57,1.40
46.00,1.13
44.69,1.03
44.59,1.07
43.87,1.00
43.33,0.97
43.19,1.03
43.14,1.00
43.33,1.03
43.54,1.00
43.29,1.10
43.28,1.03
43.30,1.00
43.37,1.10
42.76,1.00
42.54,0.93
54.57,1.90
54.56,1.90
54.95,1.93
54.11,2.10
54.56,1.80
54.93,2.13
54.42,1.90
54.59,1.83
54.54,1.80
18.32,0.63
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
38.93,1.43
58.29,2.47
58.38,2.17
34.91,0.77
36.24,0.63
36.87,0.67
37.47,0.73
37.85,0.67
38.10,0.80
38.41,0.70
38.61,0.80
38.98,0.73
39.16,0.70
39.15,0.80
39.30,0.80
39.40,0.87
36.80,0.67
37.29,0.63
37.23,0.70
37.10,0.67
37.16,0.60
38.83,0.70
41.75,0.97
42.03,0.93
42.72,0.97
42.75,0.97
42.87,1.07
43.24,0.97
42.96,1.07
39.80,0.97
39.60,0.77
39.37,0.73
39.98,0.80
39.83,0.77
38.27,0.73
37.74,0.70
38.19,0.70
37.10,0.70
37.08,0.67
36.27,0.67
35.92,0.57
11.85,0.23
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
34.74,1.13
51.60,1.50
51.80,1.63
29.27,0.33
29.27,0.37
29.27,0.37
29.27,0.33
29.27,0.40
29.27,0.37
29.27,0.40
29.27,0.37
29.27,0.40
29.27,0.37
29.27,0.33
29.27,0.33
29.27,0.37
29.27,0.33
29.27,0.30
29.27,0.33
29.27,0.40
29.27,0.37
29.27,0.40
29.27,0.40
29.27,0.33
29.27,0.37
29.27,0.37
29.27,0.37
29.27,0.37
29.27,0.37
29.27,0.37
29.27,0.33
29.27,0.37
29.27,0.37
29.27,0.37
29.27,0.37
29.27,0.40
29.27,0.40
29.27,0.37
29.27,0.40
29.27,0.40
29.27,0.37
29.27,0.33
29.27,0.40
29.27,0.33
29.27,0.33
29.27,0.37
29.27,0.33
29.27,0.37
9.76,0.13
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
21.28,0.27
32.37,0.50
33.24,0.47
33.77,0.50
34.02,0.50
34.38,0.57
34.75,0.57
35.02,0.53
35.39,0.57
35.57,0.57
35.64,0.53
35.65,0.60
35.79,0.63
35.98,0.53
35.84,0.57
35.87,0.57
35.99,0.60
36.07,0.60
36.05,0.63
35.98,0.60
36.09,0.57
36.04,0.60
36.07,0.57
36.17,0.57
36.22,0.57
36.13,0.53
36.29,0.63
36.44,0.63
36.46,0.67
36.43,0.67
36.43,0.60
41.63,1.17
17.37,1.07
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
58.37,2.27
58.56,2.23
43.32,1.37
36.21,0.60
37.02,0.67
37.58,0.67
38.23,0.73
38.63,0.77
38.96,0.77
39.14,0.77
39.51,0.77
39.60,0.80
40.00,0.83
40.26,0.83
40.42,0.83
40.76,0.87
41.25,0.87
40.52,0.80
38.88,0.73
39.20,0.73
39.92,0.83
40.92,0.77
42.14,0.90
45.43,1.23
47.64,1.30
48.77,1.43
49.80,1.43
50.41,1.53
51.16,1.40
51.44,1.37
51.69,1.60
52.15,1.50
52.31,1.67
47.84,1.27
47.98,1.23
48.22,1.23
48.41,1.33
48.83,1.30
49.43,1.40
49.48,1.40
49.92,1.30
50.59,1.50
50.59,1.43
51.04,1.53
50.88,1.43
51.13,1.50
51.03,1.60
51.11,1.53
51.16,1.43
51.14,1.47
51.17,1.50
51.04,1.47
52.78,1.57
52.66,1.67
17.74,0.50
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
36.56,0.63
38.21,0.73
38.80,0.73
40.10,0.87
40.06,0.77
40.56,0.83
40.22,0.80
39.94,0.77
39.14,0.77
39.15,0.80
39.30,0.80
39.38,0.77
40.65,0.80
41.39,0.83
41.71,0.90
40.31,0.90
39.05,0.67
38.86,0.63
40.19,0.77
41.86,0.83
41.00,0.87
41.65,0.90
41.09,0.77
41.15,0.80
41.04,0.87
41.49,0.87
41.63,0.97
42.79,1.03
43.47,0.93
43.66,1.00
43.19,0.87
42.66,1.00
41.23,0.90
40.74,0.73
40.91,0.70
40.52,0.93
40.70,0.83
41.11,0.83
40.94,0.80
40.53,0.87
40.57,0.70
39.45,0.80
39.14,0.73
38.56,0.70
49.45,1.60
54.83,1.90
53.89,1.83
52.75,1.80
52.46,1.63
52.69,1.70
52.62,1.60
52.45,1.67
17.49,0.50
0.00,0.00
0.00,0.00
